"seller_id","seller_zip_code_prefix","seller_city","seller_state","seller_lat","seller_lng"
"95b293867b5862941c9cd74f756a3c68",8223,Sao Paulo,SP,-23.52693859549749,-46.4713779345417
e62b2d6ac10570a035a30bafcf01d263,5767,Sao Paulo,SP,-23.63327325467276,-46.76106942585756
f63d8f293af3a6454377546bd9dd19ff,18110,Votorantim,SP,-23.54224720522475,-47.456753042329744
"7a425d299613df3e613bcf9d2eaf5c49",22790,Rio De Janeiro,RJ,-23.013945234739644,-43.46302017493874
"6bb0724edf0b62fb91ac404873a97241",6700,Cotia,SP,-23.609193450011173,-46.93494165854764
"112453736dbe3889cfb74e1aaa0ba0c1",3520,Sao Paulo,SP,-23.54697566699252,-46.52155675319014
f593898ec748b7a8cb81fc04edafd98a,13920,Pedreira,SP,-22.7410707131947,-46.89673892811872
"96f7c797de9ca20efbe14545bed63eec",14140,Cravinhos,SP,-21.338915706167224,-47.73819930720571
"77530e9772f57a62c906e1c21538ab82",80310,Curitiba,PR,-25.456890207293227,-49.30977157533584
"297d5eccd19fa9a83b2630071ff105e4",80710,Curitiba,PR,-25.426704609661925,-49.29843119109693
"191d55f7edb8524d525ed01b20fe32e8",73020,Brasilia,DF,-15.657600272129915,-47.80941312637293
ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,8140,Sao Paulo,SP,-23.511227572652015,-46.39926664310811
"5733d806668f8712c24b9abaefbfa642",89803,Chapeco,SP,-27.095517405403776,-52.63283630588764
"65b081a070633e057c462abdd6fb9dd8",75650,Morrinhos,GO,-17.733108195856715,-49.11374034658263
edf96ef93ed595084bbcbd9224bd2894,1545,Sao Paulo,SP,-23.58068192542041,-46.61846876513528
"6a8b085f816a1f75f92dbac6eb545f8f",14709,Bebedouro,SP,-20.924744757420648,-48.49074029847648
f3295428338a40977a03f555246a70f4,29032,Vitoria,ES,-20.25137278882784,-40.31908861821538
"75fbb52eda0cbc24f479d3b2fbfa8d3e",74560,Goiania,GO,-16.65902576398587,-49.274131790178544
e5d4b2b0c3bca22085f7a19a28de0c42,89201,Joinville,SC,-26.30165649813947,-48.84812877453836
"6187a137b2af59dfdbad8d9f8c373c14",6268,Osasco,SP,-23.50051970188655,-46.77803882552528
"062ce95fa2ad4dfaedfc79260130565f",95913,Lajeado,RS,-29.44674277113686,-51.96107156358729
c200c73f9d7e5a08ca439d6a0803da7c,83507,Almirante Tamandare,PR,-25.34598349518229,-49.29486922646279
"2ee0a0689f2f6a72f35a7cb6033f6e7e",19025,Presidente Prudente,SP,-22.099561148626933,-51.40663290468007
a08692680c77d30a0b4280da5df01c5a,4719,Sao Paulo,SP,-23.633170754407576,-46.70650968273432
dd533b429f380718b70ad9922c294bae,14781,Barretos,SP,-20.538918701085336,-48.55909987460751
"582d4f8675b945722eda7c0cb61ba4c7",11250,Bertioga,SP,-23.81765711650305,-46.07870889080958
"74636e24f01da9268b0ed88dacd8513e",2941,Sao Paulo,SP,-23.47881435395776,-46.7226564317987
"09bad886111255c5b5030314fc7f1a4a",1022,Sao Paulo,SP,-23.5447808268089,-46.632062988389954
"94144541854e298c2d976cb893b81343",94451,Viamao,RS,-30.07815503612249,-51.05201554862542
bf84056e679dbe9c69929847a40e338f,2537,Sao Paulo,SP,-23.49158310895351,-46.65191224797972
"21c62b998a043ebe31161d38f84929fc",60110,Fortaleza,CE,-3.7350849197996414,-38.51688369313244
"02d35243ea2e497335cd0f076b45675d",59077,Natal,RN,-5.8402480652230375,-35.20793075034625
"1c129092bf23f28a5930387c980c0dfc",2972,Sao Paulo,SP,-23.48115800015399,-46.71053625522482
a1040efe9ff4a6f93c28b0499eada8f5,13210,Jundiai,SP,-23.223223908960907,-46.88429756170601
"2d9e8987a2ea5cf88dce330249043ff1",15155,Jaci,SP,-20.884314634454388,-49.57184637092642
fdf736c18c589ed030e058312203e1b2,37704,Pocos De Caldas,MG,-21.79301232721058,-46.566124474158286
e433f5fd4050e3352b5d83522b7fe24b,86702,Arapongas,PR,-23.39040947392657,-51.44664465109854
b01c2b7b8599b325103ebcddc67413e1,95800,Venancio Aires,RS,-29.61172737007877,-52.19331514085599
bb5d956dece964a06c12bceb66b923ae,20930,Rio De Janeiro,RJ,-22.890080838765478,-43.22947542140999
"3afc536624bc2e65bddfb5db33cc01f3",30150,Belo Horizonte,MG,-19.925907291979936,-43.926862564725454
"8090490573c6c0aa343a7231ebcb8c86",4130,Sao Paulo - Sp,SP,-23.605081187784844,-46.61969830682093
"26d6bbee02420494d471c9f6436929c0",81530,Curitiba,PR,-25.46137210472341,-49.23112375249536
"602044f2c16190c2c6e45eb35c2e21cb",14940,Ibitinga,SP,-21.75722510530948,-48.82954113566027
b347677812ea483b0f528eaf8cbc09b7,82540,Curitiba,PR,-25.392938647302618,-49.2517679096935
d94ba08b99bedd6a5f6c875ecc4a6fac,86800,Apucarana,PR,-23.554566729736628,-51.46584190975727
"880ce4951cf857ab1d9e0b75c1d856f4",31255,Belo Horizont,MG,-19.86963430072193,-43.950959989265286
b499c00f28f4b7069ff6550af8c1348a,13481,Limeira,SP,-22.600556474252752,-47.40776690336797
"7a2d2949aea47fab95fd98d6c9f618b1",81350,Curitiba,PR,-25.501972072457495,-49.33354827431796
fad44952713764836814be105382aee5,21340,Rio De Janeiro,RJ,-22.87098366216253,-43.35718935099731
f1ed6bd0a9b11b581f16c851c6a5a527,90240,Porto Alegre,RS,-30.004084656598454,-51.19659672324055
"624f4ece8da4aafb77699233d480f8ef",5138,Sao Paulo,SP,-23.48501926210721,-46.733851591843575
"95e03ca3d4146e4011985981aeb959b9",21210,Rio De Janeiro,RJ,-22.84241849058194,-43.30084355795736
"1771297ac436903d1dd6b0e9279aa505",7025,Guarulhos,SP,-23.482718009619035,-46.54296323679314
"1d503743d2526f03f0c2c89540ee008c",1035,Sao Paulo,SP,-23.54177194468869,-46.64130667638727
fc5a0d7a310a7a41abf86a458585ff2b,3655,Sao Paulo,SP,-23.52543567556716,-46.51376945218127
e1bed63d68ac36fe1f3061befe196af5,13848,Mogi Guacu,SP,-22.340168526863646,-46.92435255040488
"73da1880b39c71de2b262bc7720c1494",13560,Sao Carlos,SP,-22.015232343958456,-47.88987380117318
df560393f3a51e74553ab94004ba5c87,87900,Loanda,PR,-22.92958347247877,-53.13574977982756
"253f95b3a0e6983ae18aed49fbc2b845",4141,Sao Paulo,SP,-23.609994962108424,-46.6336890131257
"834f3294fba9f932f56edc879193f925",14808,Araraquara,SP,-21.82148903987248,-48.14479939737869
"6c177e38df6d3f34182b1f1d427231bf",80430,Curitiba,PR,-25.429768377170927,-49.28576730543261
"08d0949a9a17c027262db1f3c450c26c",85804,Cascavel,PR,-24.98648075226785,-53.49356617221048
"11fb6f6d341adbe19e81733701704635",4133,Sao Paulo,SP,-23.61919777608693,-46.61854455335991
"04843805947f0fc584fc1969b6e50fe7",93900,Ivoti,RS,-29.605798424677538,-51.164297096696544
e3b4998c7a498169dc7bce44e6bb6277,3635,Sao Paulo,SP,-23.517310447408693,-46.519781195348
a37c340b91cb0169e8b029db6440fba2,4424,Sao Paulo,SP,-23.68724305698546,-46.640553613808585
e628d4a53c109f09ca88098338b3a3f5,30170,Belo Horizonte,MG,-19.927260748646614,-43.94485660070069
"381c83fdca332ea6afd896da20bf6e4a",80010,Curitiba,PR,-25.433877726445814,-49.26970660565188
"6fd52c528dcb38be2eea044946b811f8",8180,Sao Paulo,SP,-23.49356168069796,-46.42215269914012
"189ca3538ce9f920cacf0f982cbe223b",3589,Sao Paulo,SP,-23.55163994506254,-46.48653409058685
"20cb7c2fde3e5bf10f0bbe7394e1c6a9",86385,Andira-Pr,PR,-23.11271842909693,-50.17586042705906
"7e79d65b5c6f1f544b7daea036acf720",9572,Sao Caetano Do Sul,SP,-23.642013199351837,-46.5627844707531
fd435faa3c0422b60440ea3480d0e77c,58073,Joao Pessoa,PB,-7.168101099111928,-34.85578354897815
"6bef34c5be6f2bbd70aa5165f6df94b1",89120,Timbo,SC,-26.82680295248688,-49.27063515926457
ae9690c6e8fee182c28c9ff8e11ca52c,4361,Sao Paulo,SP,-23.64364407751321,-46.662765122003606
f7720c4fa8e3aba4546301ab80ea1f1b,81350,Curitiba,PR,-25.501972072457495,-49.33354827431796
"5bba18b40e8c973b0f32e748004775b0",15840,Itajobi,SP,-21.31461544759868,-49.05537942757928
"7b7f91e98f8c6def45a1407923304402",6154,Osasco,SP,-23.56012644126265,-46.80448970418922
"4c2b230173bb36f9b240f2b8ac11786e",3933,Sao Paulo,SP,-23.58501928901025,-46.4988405830851
a23266650e7c84bb93fbbba502137478,90220,Porto Alegre,RS,-30.018278421446908,-51.20886871294271
d2df77822373f19934e87694d8640767,86706,Arapongas,PR,-23.4280544412022,-51.42415470935767
"8fbd63429be6d3e5e6d1a709b6464802",9130,Santo Andre,SP,-23.68802079661217,-46.5054385421313
ac6417315ae5da8f9a38ee11de6f7780,7400,Aruja,SP,-23.39579584182619,-46.32400757448921
"81336a0f57a33776419727a300249e90",13560,Sao Carlos,SP,-22.015232343958456,-47.88987380117318
"02f623a8eb246f3c5f7c2f96462654e6",18611,Botucatu,SP,-22.87472623124413,-48.435733289730905
"56db5c0782e8f7ddc9343f9576ff6d16",88132,Palhoca,SC,-27.64877621158517,-48.67940486705585
"29fe9f200d3fa0c668d2aa1ec7e08dfb",88330,Balneario Camboriu,SC,-26.992565809447,-48.63199470223287
"271b8923c6a549e02d3c9fd1f8c0422b",11704,Praia Grande,SP,-24.02631102348317,-46.47870463802197
"4e06067cc08b3f41d837768d392c3ee3",32604,Betim,MG,-19.951379938201686,-44.19600781109792
ec933281fb017b5020d06df29c3f77e8,3820,Sao Paulo,SP,-23.496157604385758,-46.502573834178925
"49e7217cfe4e427191c378ec626d8737",35570,Formiga,MG,-20.462288456392717,-45.43342550961002
"34f563c82a85b99ae9e6d60db5fc2e28",93700,Campo Bom,RS,-29.67698305268966,-51.06035322881096
"4ddeb3e828550cddc8d45c8bc36ab2d1",1131,Sao Paulo,SP,-23.522408353720177,-46.63910252673595
"90d4125885ab6c86e8820a722be71974",6780,Taboao Da Serra,SP,-23.62351741998414,-46.79121913746216
"3a734b715d333a2588a3d54a0c9b8746",6132,Osasco,SP,-23.556804971340934,-46.798288500802286
f5b84683a9bf9e1df748cf40f601b39c,1127,Sao Paulo,SP,-23.52582430650132,-46.64204512454138
"392e0502231ae2f8b29994ef6398cd77",18760,Cerqueira Cesar,SP,-23.03397402032901,-49.16275161959014
"5d0363b33554b373851fc1622e4d5f3c",12952,Atibaia,SP,-23.105968040086744,-46.59027683057333
"6e85dc5ecd97a61094b89b046a509d8e",15845,Marapoama,SP,-21.25718405034634,-49.13030926601734
"417a1e6c7321084d2a0ae0d023cfad93",95885,Imigrante,RS,-29.343596579646217,-51.76487464442068
"013900e863eace745d3ec7614cab5b1a",80740,Curitiba,PR,-25.441796251463792,-49.31115620198052
c157bdeedcbc9a8e3c8bf0d87ff24428,18120,Mairinque,SP,-23.53744137866297,-47.18864783980108
fa3a0b5aabb344b9a92e3524b0202123,83020,Sao Jose Dos Pinhais,SP,-25.55829795188974,-49.19517742130559
"88cf19ec1fc2c58f161aee259d57142c",13570,Sao Carlos,SP,-22.03022808852092,-47.879837997486256
c13ef0cfbe42f190780f621ce81f2234,1207,Sao Paulo Sp,SP,-23.53918927899999,-46.63864179303099
fc908879b9ca1bd65419e54e50432d38,4558,Sao Paulo,SP,-23.60337142359778,-46.68487372909783
c679fb69a36e1d8349e8c50a217b4d58,95020,Caxias Do Sul,RS,-29.16593633566586,-51.178957455433626
"17a053fcb14bd219540cbde0df490be0",13843,Mogi Guacu,SP,-22.383511301849325,-46.93596443093393
"2d34636518ba88f5349b732fcf8ba2e4",1039,Sao Paulo,SP,-23.54134179223615,-46.63909044885898
d79e8478eed9999493990b44955fb22e,20081,Rio De Janeiro / Rio De Janeiro,RJ,-22.897679943051628,-43.18366262915994
"458d868c9642f55f18f04e951a3fdde6",90670,Porto Alegre,RS,-30.048936864657797,-51.188850166025134
"41b14765bd56c8ad10971074380f9c0c",9070,Santo Andre,SP,-23.64379554625362,-46.546997147832826
e439f7176d763f92de325271111b2fd5,89219,Joinville,SC,-26.25245051020376,-48.87164315773846
"7f2617c58d5d06806987308b45654351",4571,Sao Paulo,SP,-23.604749278519613,-46.69324997954294
cac63f48c38cd7d002a7e846dcd99a23,13170,Sumare,SP,-22.822100236772712,-47.27024129903021
"04ee0ec01589969663ba5967c0e0bdc0",95910,Lajeado,RS,-29.430823732155336,-51.99377718667392
f00e21b1e91a79653163b7fd8f293ff1,37795,Andradas,SP,-22.0705598308572,-46.573545435867445
"9140ef75cc8211c4035935e80e567204",87015,Maringa,PR,-23.42856919716732,-51.9587280467378
"79a679c36c08d606b3fd47ead9de109b",2611,Sao Paulo,SP,-23.46921943829581,-46.65606732671832
cc5a78bbad32776dc4e3af205218368c,35501,Divinopolis,MG,-20.161703789042587,-44.9014620771098
"6eeed17989b0ae47c9f11ece6f38ea90",4123,Sao Paulo,SP,-23.61108087183401,-46.62665632079341
b5f0712d22a873b6797ab6cc65c3fcba,2316,Sao Paulo,SP,-23.462239089739956,-46.59354618682675
"3f9c56764fabca627406093dcb3ef0b4",22745,Rio De Janeiro,RJ,-22.9349071766144,-43.33370653181594
efb628aa07c8ca93d7db0d85b91a4f5a,26230,Nova Iguacu,RJ,-22.754899472348026,-43.42756898167534
"4e922959ae960d389249c378d1c939f5",12327,Jacarei,SP,-23.302418510497333,-45.97193948290576
"47648caee88ccfe951fbb27fbf7b4cbe",9931,Diadema,SP,-23.666334639674844,-46.6232068144278
ca4b77513ac2040591b0d8fae6958380,9190,Sando Andre,SP,-23.675281511014045,-46.5388867752207
"7957cac1a02f45d0a4a7e45626382ec2",80320,Curitiba,PR,-25.46085613154385,-49.2949161853529
"4cc4fd4fdd406a85bbdc1f824b731bd7",85906,Toledo,PR,-24.720663782008305,-53.7200906810485
b8630e1121437d41cb08e3c749c2c2e2,25070,Duque De Caxias,RJ,-22.777012571951467,-43.30279739953062
cfe94489ddd337d1e29e12f2a7205d10,3178,Sao Paulo,SP,-23.55372088560582,-46.58841019292992
"9cf787a239c1aa29dbd76f153dc13f9a",14403,Franca,SP,-20.55365116643561,-47.38714520441383
"2a50b7ee5aebecc6fd0ff9784a4747d6",72580,Brasilia,DF,,
d297f1055de2956aedfd3b04113dce3e,13382,Nova Odessa,SP,-22.80042281821469,-47.30746366559665
"2c3d56f92f360fb89d849b84e8f50eae",6420,Barueri,SP,-23.51111745456992,-46.89479804881626
"3442033154be05bac582e173ef54fd12",5413,Sao Paulo,SP,-23.559922603969078,-46.67988809112772
"78744a20ee2f80ba64f6804c25def2b8",50751,Recife,PE,-8.065270611040427,-34.91825885334555
c990d6cf976a5718aaedc539f383ab88,13145,Paulinia,SP,-22.73424367837172,-47.17682619487404
"94e93ce877be27a515118dbfd2c2be41",15502,Votuporanga,SP,-20.41694593127069,-49.9849545780125
b566ab0ef88016e00422755e305103c6,37640,Extrema,MG,-22.855320706959557,-46.31934974585506
d9cb0052a666de5308b32f32ad5f1b1c,15400,Olimpia,SP,-20.73739742559226,-48.90891624235252
a89e143d5211473ae18db9577ee34b64,13486,Limeira,SP,-22.56555260151656,-47.38433368475617
"1f2eebc0e970fd3c463e4f5d9652687a",1311,Sao Paulo,SP,-23.56415696686186,-46.65278496802591
"941554c5757b73ba0e50aa7732310afc",4142,Sao Paulo,SP,-23.611964560508632,-46.6307378027958
"8581055ce74af1daba164fdbd55a40de",7112,Guarulhos,SP,-23.469086979465835,-46.51564874964788
a9ae440659f48b7849df83e82734150b,9015,Santo Andre,SP,-23.659263540903183,-46.52339705562914
c963a25b8671419c6ce9eebe8fd03218,23943,Angra Dos Reis Rj,RJ,-22.945214866941942,-44.39985842103528
"9485a23c0430ba1d58d359391606fce6",9015,Santo Andre,SP,-23.659263540903183,-46.52339705562914
"0951a6e282947e09cd47969f4ed0b47f",6763,Taboao Da Serra,SP,-23.61213571520061,-46.76111316295452
"52f0fe436a347ddad7ed5f9aa4e27eaa",1129,Sao Paulo,SP,-23.52383036466244,-46.64380226016742
"9c7fd21e0aa159b20da593371f08ff7c",6180,Osasco,SP,-23.53665933556521,-46.80341475311927
c33847515fa6305ce6feb1e818569f13,88359,Brusque,SC,-27.148660038627877,-48.95773034170955
"8b8cfc8305aa441e4239358c9f6f2485",86020,Londrina,PR,-23.312555098328687,-51.1673124203088
"2c00c85d30361cd2ced2969cffbbffa3",31160,Belo Horizonte,MG,-19.87926911727396,-43.93177725535666
d4e4b5192cba4e0e66eb12a9d347239d,85904,Toledo,PR,-24.711284227637968,-53.74789122193225
ade45994b717ccee333492330fbf037b,87505,Umuarama,PR,-23.77014297308171,-53.29383938536398
bb5bd94c8f59cc050072d2930c869cac,5008,Sao Paulo,SP,-23.53433788935764,-46.67546593937083
b05b432bf68945d4d9783f9e3ca29ee8,16200,Birigui,SP,-21.29516980703321,-50.34317054408832
"2a7dc43cecabf23403078e2188437d1d",4142,Sao Paulo,SP,-23.611964560508632,-46.6307378027958
"578fa3a9cb6b6dceab39231ad59cdaca",60025,Fortaleza,CE,-3.735694471900289,-38.53107592645741
"615c3462099ffa940d37b17dfda19594",24855,Rio De Janeiro,RJ,-22.772599035243186,-42.91636869432582
a3f0b55de503387383c7b1de3ad7f678,82400,Curitiba,PR,-25.394872117381983,-49.34379348409782
"6d7f8d9d594e28796b6b3205b00f459c",80050,Curitiba,PR,-25.43515989139788,-49.244077248509385
"7b7ed56ae755e2880f2b69632e839c1e",74230,Goiania,GO,-16.71489979192466,-49.26821251057794
"4fae87d32467e18eb46e4a76a0a0b9ce",99670,Ronda Alta,RS,-27.782290151758357,-52.80627761686821
ea566164622c6b439516ab18062c42cd,5303,Sao  Paulo,SP,-23.529046422461427,-46.72961689469286
"821fb029fc6e495ca4f08a35d51e53a5",2030,Sao Paulo,SP,-23.50587133852141,-46.62468256911272
d6ab728cf30867cf3f1a2e216ae2f9b7,3185,Sao Paulo,SP,-23.56345564900263,-46.582908766890505
"1a932caad4f9d804097d7f8e615baed1",2976,Sao Paulo,SP,-23.47612121066263,-46.71592101300408
"173d56ffbd4c56cb80fc3615487d712b",11370,Sao Vicente,SP,-23.955886725327662,-46.381598296142144
"2be17df1c49978426251562096c3cc09",88704,Tubarao,SC,-28.476044079449693,-49.01237092217004
f7c31656c19db6275a8acadca289f426,14940,Ibitinga,SP,-21.75722510530948,-48.82954113566027
"6025c79c035c3d772133b8b8238463b2",83327,Pinhais/Pr,PR,-25.400354082220723,-49.15889428628261
c6381d2d013342748761e906d45aff76,93180,Portao,RS,-29.694120758037545,-51.23345168236998
c500367424994318b9e779ff1ae9a330,13145,Paulinia,SP,-22.73424367837172,-47.17682619487404
"19e0f40a907ec568c34bfac15de4f4a1",13478,Americana,SP,-22.74359315006338,-47.31168498599425
ecccfa2bb93b34a3bf033cc5d1dcdc69,81810,Curitiba,PR,-25.50708924630554,-49.27606445727334
c66dccfb3f109511246da627dd5a2498,11900,Registro,SP,-24.498655240376014,-47.84564436146152
d921b68bf747894be13a97ae52b0f386,35570,Formiga,MG,-20.462288456392717,-45.43342550961002
"929f342384a6607afe143d789ade1316",86065,Londrina,PR,-23.303854700592968,-51.20315911258936
e256a62e0ac58c0edfba09966142d561,81320,Curitiba,PR,-25.476285984296243,-49.318322591496894
b5b800c4065bebf4d3442311c9857344,3561,Sao Paulo,SP,-23.547857667161527,-46.49490268508522
c8417879a15366a17c30af34c798c332,4445,Sao Paulo,SP,-23.6824547170359,-46.68498354401592
"8dfbc5ff27df12f6cef751d3b9554222",80220,Curitiba,PR,-25.456849731896032,-49.26437267963328
e732329483fd5f27367dd997b47f598a,89030,Blumenau,SC,-26.8959165269855,-49.08345671361234
"989becdce12ebc39863c2bceab6f3ca1",81730,Curitiba,PR,-25.50856745422061,-49.22660380826142
"9f56a7a649097b166d8ed286ad86a15c",21041,Rio De Janeiro,RJ,-22.872400265576072,-43.26133702515029
c4d51195486dc781531876a7d00453d8,19023,Presidente Prudente,SP,-22.111149376985235,-51.39931879222068
"98115075dd26cb8835946fc6086f5d30",9687,Ao Bernardo Do Campo,SP,-23.673471996556483,-46.59506454847188
"2305ab43e846518f58dd9d59f3f54e96",8452,Sao Paulo,SP,-23.532646298234425,-46.39771725323661
"2528513dd95219a6013d4d05176e391a",6060,Osasco,SP,-23.55304985832057,-46.78185502020575
"64c9a1db4e73e19aaafd3286dc448c96",82510,Curitiba,PR,-25.40013436713462,-49.24053602350563
"44ed138eca6214d572ce1d813fb0049b",92010,Canoas,RS,-29.916323384830424,-51.179726922318274
ce4755084bc097113867e6454f8f5e52,14090,Ribeirao Preto,SP,-21.179983142973,-47.78849687708888
"3e51f9cbe317bc3a88f2c76583811ee4",8032,Sao Paulo,SP,-23.517916848328984,-46.42644190018711
"204b4e07bddef3c9b317f70189135b22",37564,Borda Da Mata,MG,-22.262802188522706,-46.170735100123686
"921323538c9f1c4e816f2720eac02bea",1319,Sao Paulo,SP,-23.5522505497666,-46.64103143237238
"1464afc72f696af775557a821c2e253f",28630,Nova Friburgo,RJ,-22.24875902163438,-42.54313847794081
"77a515caa36327151d1cc6c32a9f00e1",9912,Diadema,SP,-23.68921039929029,-46.61395100636436
"32fdd5d44ecb43dfd6a24b9369eca144",35557,Carmo Do Cajuru,MG,-20.292880535755035,-44.83809486209037
"4b0fdb526525f9890eb145bf1534640e",14940,Ibitinga,SP,-21.75722510530948,-48.82954113566027
"1cd9e0cc1839d55516843def5600816d",3951,Sao Paulo,SP,-23.587562132793217,-46.48853922662899
"7fc87cc3e89b3d1d5cabdca32f8485aa",7123,Guarulhos,SP,-23.444799893535805,-46.52533975668787
"0c7f30ae9b147eca07affbef92832a6a",84020,Ponta Grossa,PR,-25.07967239430884,-50.1321372693952
e09887ca8c7bf8a4621ce481820414ef,8431,Sao Paulo,SP,-23.53376231088239,-46.417610160016366
"318f287a62ab7ac10b703ac37435a231",4773,Sao Paulo,SP,-23.68225103767668,-46.70915174329204
"52bb00821bcdd358a5a5a27e1f6be5a1",6268,Osasco,SP,-23.50051970188655,-46.77803882552528
acb6c2ca5c82411c1fdb88d5fd5eb95e,3423,Sao Paulo,SP,-23.55018757853694,-46.540964637468974
"26e2e5033827d2ba53929f43e03d8ffe",2611,Sao Paulo,SP,-23.46921943829581,-46.65606732671832
"55dedd83e501d8248880557d9073cbfd",22061,Rio De Janeiro,RJ,-22.9756621483002,-43.19238190739006
"5b179e9e8cc7ab6fd113a46ca584da81",5424,Sao Paulo,SP,-23.5690721878684,-46.69766821393947
ffdd9f82b9a447f6f8d4b91554cc7dd3,80030,Curitiba,PR,-25.41736121752996,-49.260669826665286
"4eeb99008a0f59d2c7759c59f9a346eb",6807,Embu Das Artes,SP,-23.62716818601752,-46.82350539358878
f3511c85f59f8dec53d140501ee8e7a8,80045,Curitiba,PR,-25.42462684918724,-49.25382259847708
"60da8bfa7eebe230b7d66ac4082d79b3",15940,Fernando Prestes,SP,-21.267084579820693,-48.68662501644836
"2c538755f1ca9540af144f266e70df6c",39801,Castro Pires,MG,-17.8578604623282,-41.49544898458377
cb41bfbcbda0aea354a834ab222f9a59,3520,Sao Paulo,SP,-23.54697566699252,-46.52155675319014
"2379bdc3888025689a9deb7b141507d5",13806,Mogi Mirim,SP,-22.420839390197298,-46.96789554357326
"5ee7fd217d08dfe5d3e2f51f96a12c9a",13880,Vargem Grande Do Sul,SP,-21.83523840264715,-46.89933155386077
a414555ce331b8c8aea4a9cb8395194d,3638,Sao Paulo,SP,-23.52826578761916,-46.54146781808383
"92992bec39dde5766f590d3b1f46d465",4310,Sao Paulo,SP,-23.632318856554694,-46.64022960423172
"834f8533b2ecb6598dd004ff3de7203a",5181,Sao Paulo,SP,-23.455416223107036,-46.74467984539638
b5f49fe968dff6b112861e6cd8e192ef,80710,Curitiba,PR,-25.426704609661925,-49.29843119109693
b26741d31a563d769b4af0465ab20c56,88061,Florianopolis,SC,-27.581335792641788,-48.4311739924862
f7315bb81aea4ddca2d39e249a801c98,7082,Guarulhos,SP,-23.43673209146,-46.543659216329424
"8e2b3afb420011ef0c88c9d5f11ea526",13060,Campinas,SP,-22.93161122848548,-47.11184961438457
"8fff28c4263ddec387f28d237fb42773",5594,Sao Paulo,SP,-23.582499959769077,-46.73991563355644
"0ddefe3c7a032b91f4e25b9c3a08fca1",9721,Sao Bernardo Do Campo,SP,-23.71971148678861,-46.54741256488745
"730937bf88cb151eb2eb849f642fc213",13500,Rio Claro,SP,-22.408777003030377,-47.56372736808629
cc3d14116804f7209f3884f6367f1152,82940,Curitiba,PR,-25.4573015244662,-49.21743203295968
"5dc203c7b84a0e71e878a179de05fb9a",17580,Pompeia,SP,-22.10372297090345,-50.178788673399055
"440dd6ab244315c632130ecfb63827b1",15502,Votuporanga,SP,-20.41694593127069,-49.9849545780125
"66fd84ee7528c0c0de85d0f44a73d5ab",98975,Campina Das Missoes,RS,-27.99011294396488,-54.841389108640726
fec6912baad85d41729669edd6b4d3b8,14110,Ribeirao Preto,SP,-21.25334615545627,-47.81698585475461
"666658b8da8370f30e1f89893b1de5e6",3658,Sao Paulo,SP,-23.527891710319118,-46.50116846195351
f3c38ab652836d21de61fb8314b69182,1206,Sao Paulo,SP,-23.53560919837815,-46.64303052601136
"90b57083da5d803237da74daec6dcb2b",80730,Curitiba,PR,-25.43401658480678,-49.297219284159816
"45d33f715e24d15a6ccf5c17b3a23e3c",18015,Sorocaba,SP,-23.50235181524496,-47.43176875148676
"1bb3812d5f0747a3ab7348f199001a10",4708,Sao Paulo,SP,-23.629950425583957,-46.69226953235905
c33a5c3c983090c8b78a28e65052a20d,88802,Criciuma,SC,-28.68304638929913,-49.37017009408225
"003554e2dce176b5555353e4f3555ac8",74565,Goiania,GO,-16.638074420002866,-49.281838013216834
"16090f2ca825584b5a147ab24aa30c86",12940,Atibaia,SP,-23.1146608724196,-46.55304457385195
"5659d77e8d90378e39b960ad5956f64e",12062,Taubate,SP,-23.003901571786763,-45.548348527066864
b561927807645834b59ef0d16ba55a24,2955,Sao Paulo,SP,-23.46818836125871,-46.72033702176996
"28d162ab86bb49d719c32f0ee6186eaa",14079,Ribeirao Preto,SP,-21.13162990207506,-47.74470891967893
e06f09ec0a4aca210779cf1cfc63cf19,4773,Sao Paulo,SP,-23.68225103767668,-46.70915174329204
"8c9348f33ae3dada25c99c99ade2af78",6340,Carapicuiba,SP,-23.567530688856102,-46.82423468404784
da6a60cc8cc724fe51be021ff8be779c,28941,Sao Pedro Da Aldeia,RJ,-22.811729562308063,-42.17093704332677
"461ff5303b6c9c1a4a07f40c5aece516",83323,Pinhais,PR,-25.437777149779343,-49.19383449157267
e82de6494d91d3c4c54450f59b227a94,14940,Ibitinga,SP,-21.75722510530948,-48.82954113566027
"213b25e6f54661939f11710a6fddb871",13321,Salto,SP,-23.19171786480832,-47.29007869418136
"78c99c6dff4eeae5be99bf635ed21e3f",17510,Marilia,SP,-22.19708042542936,-49.95229180601935
a36ac007a4d18f865c8d32c3b2402c2d,6455,Barueri,SP,-23.50066176997437,-46.85197424060613
a2e85714b56b1cb6bb24a9a6e6cad36f,14530,Miguelopolis,SP,-20.18265641125672,-48.02816617853036
"6b333a05bf188ef3e1f1662a86bd9855",72304,Brasilia,DF,-15.8673157312277,-48.05910663362853
"56642bcb79900e777d68e91915cb4267",3701,Sao Paulo,SP,-23.513396180172364,-46.550260187267895
"41b86b552e54e3a7009596125aa8b167",2470,Sao Paulo,SP,-23.485162871690715,-46.6494928621887
"1d0997ff06b524ce9289ffd75114ecd3",52020,Recife,PE,-8.045263120469752,-34.894135293520705
"73b8eb4a9a729d4019b24ed1be748cbf",13070,Campinas,SP,-22.891405847408382,-47.08249889237933
